X	Y	Z	number of the return	number of returns of given pulse	intensity	classification
680941.980	5239989.880	973.840	1	1	81	2
680942.150	5239989.660	973.820	1	1	81	2
680942.340	5239989.420	973.770	1	1	76	2
680942.520	5239989.170	973.770	1	1	98	2
680942.680	5239988.970	973.680	1	1	46	2
680942.890	5239988.680	973.780	1	1	77	2
680943.090	5239988.430	973.830	1	1	81	3
680943.270	5239988.190	973.830	1	1	73	3
680943.410	5239988.020	973.710	1	1	83	2
680943.580	5239987.800	973.640	1	1	101	2
680943.740	5239987.590	973.550	1	1	38	2
680943.930	5239987.340	973.570	1	1	93	2
680944.100	5239987.120	973.530	1	1	91	2
680944.280	5239986.890	973.510	1	1	107	2
680944.410	5239986.720	973.370	1	1	83	2
680944.590	5239986.490	973.370	1	1	76	2
680944.760	5239986.270	973.340	1	1	104	2
680944.940	5239986.030	973.280	1	1	95	2
680945.100	5239985.830	973.220	1	1	104	2
680945.280	5239985.600	973.170	1	1	70	2
680945.460	5239985.360	973.210	1	1	63	2
680945.600	5239985.180	973.070	1	1	71	2
680945.790	5239984.940	973.100	1	1	63	2
680945.960	5239984.710	973.060	1	1	76	2
680946.130	5239984.490	972.990	1	1	81	2
680946.360	5239984.180	973.180	1	1	45	2
680946.580	5239983.880	973.270	1	1	33	3
680946.750	5239983.660	973.260	1	1	30	3
680946.810	5239983.610	972.850	1	1	94	2
680947.030	5239983.310	973.010	1	1	83	3
680947.120	5239983.220	972.630	1	1	87	2
680947.330	5239982.940	972.730	1	1	71	3
680953.090	5239974.130	992.230	1	2	16	5
680952.720	5239974.700	990.940	2	2	37	5
680953.020	5239974.280	991.350	1	1	49	5
680953.140	5239974.130	991.170	1	2	35	5
680947.930	5239982.140	972.930	2	2	8	3
680952.660	5239974.910	988.900	1	2	44	5
680947.910	5239982.210	972.250	2	2	14	2
680952.750	5239974.810	988.640	1	1	44	5
680952.390	5239975.410	986.710	1	1	39	5
680952.440	5239975.360	986.290	1	2	11	5
680948.480	5239981.460	972.340	2	2	28	3
680954.440	5239972.330	992.710	1	2	22	5
680953.740	5239973.410	990.220	2	2	29	5
680954.160	5239972.800	991.090	1	3	20	5
680953.750	5239973.430	989.640	2	3	17	5
680953.680	5239973.550	989.380	3	3	17	5
680954.260	5239972.680	990.830	1	2	31	5
680948.910	5239980.920	971.930	2	2	18	2
680952.770	5239975.020	984.980	1	2	37	5
680949.060	5239980.720	971.870	2	2	32	2
680952.940	5239974.790	984.970	1	2	52	5
680949.230	5239980.500	971.820	2	2	8	2
680953.050	5239974.660	984.730	1	1	28	5
680953.150	5239974.560	984.400	1	3	8	5
680952.860	5239975.000	983.380	2	3	11	5
680949.620	5239979.990	971.870	3	3	44	2
680954.300	5239972.830	987.900	1	2	22	5
680949.780	5239979.790	971.830	2	2	12	2
680954.420	5239972.680	987.670	1	1	61	5
680954.870	5239972.020	988.710	1	1	48	5
680955.020	5239971.830	988.630	1	1	52	5
680954.570	5239972.560	986.400	1	1	58	5
680954.320	5239973.000	984.840	1	1	60	5
680954.460	5239972.810	984.730	1	1	66	5
680954.590	5239972.660	984.560	1	1	40	5
680953.290	5239974.710	979.220	1	1	38	4
680954.140	5239973.440	981.670	1	2	22	5
680951.270	5239977.860	971.370	2	2	31	2
680954.290	5239973.240	981.610	1	1	61	5
680955.230	5239971.840	984.370	1	3	21	5
680954.390	5239973.120	981.380	2	3	20	5
680953.760	5239974.100	979.080	3	3	13	4
680955.380	5239971.640	984.260	1	1	52	5
680955.520	5239971.470	984.080	1	2	10	5
680954.810	5239972.570	981.520	2	2	34	5
680955.370	5239971.730	982.970	1	1	40	5
680955.540	5239971.530	982.900	1	1	52	5
680955.660	5239971.370	982.740	1	4	14	5
680955.240	5239972.020	981.200	2	4	11	5
680954.140	5239973.710	977.230	3	4	9	4
680952.450	5239976.330	971.070	4	4	24	2
680955.340	5239971.900	980.950	1	3	9	5
680954.750	5239972.830	978.780	2	3	18	4
680952.620	5239976.110	971.050	3	3	30	2
680954.890	5239972.640	978.720	1	3	18	4
680954.050	5239973.930	975.670	2	3	19	4
680952.770	5239975.920	971.010	3	3	43	2
680954.200	5239973.760	975.490	1	2	17	4
680952.950	5239975.680	970.960	2	2	63	2
680955.150	5239972.330	978.300	1	2	12	4
680953.130	5239975.450	970.920	2	2	76	2
680956.800	5239969.820	983.700	1	3	7	5
680956.400	5239970.440	982.220	2	3	18	5
680953.290	5239975.250	970.870	3	3	41	2
680956.650	5239970.080	982.540	1	2	24	5
680953.450	5239975.040	970.820	2	2	42	2
680953.630	5239974.800	970.790	1	1	115	2
680953.790	5239974.590	970.760	1	1	93	2
680953.960	5239974.370	970.740	1	1	98	2
680954.130	5239974.150	970.710	1	1	70	2
680954.310	5239973.920	970.670	1	1	74	2
680954.470	5239973.710	970.640	1	1	88	2
680954.660	5239973.470	970.620	1	1	58	2
680954.830	5239973.250	970.620	1	1	67	2
680954.990	5239973.040	970.570	1	1	101	2
680955.160	5239972.820	970.550	1	1	130	2
680955.330	5239972.590	970.520	1	1	95	2
680955.510	5239972.350	970.510	1	1	98	2
680955.680	5239972.130	970.500	1	1	121	2
680955.850	5239971.910	970.440	1	1	76	2
680956.010	5239971.710	970.400	1	1	92	2
680956.170	5239971.510	970.330	1	1	113	2
680956.330	5239971.300	970.270	1	1	101	2
680956.490	5239971.090	970.180	1	1	71	2
680956.650	5239970.890	970.090	1	1	94	2
680956.800	5239970.700	970.040	1	1	96	2
680956.970	5239970.470	969.980	1	1	79	2
680957.130	5239970.270	969.940	1	1	82	2
680957.280	5239970.080	969.850	1	1	72	2
680957.440	5239969.880	969.790	1	1	62	2
680957.610	5239969.650	969.750	1	1	78	2
680957.800	5239969.410	969.760	1	1	86	2
680958.010	5239969.110	969.930	1	1	66	2
680958.170	5239968.920	969.820	1	1	59	2
680958.330	5239968.700	969.780	1	1	65	2
680958.480	5239968.510	969.710	1	1	75	2
680958.630	5239968.330	969.610	1	1	78	2
680958.790	5239968.130	969.510	1	1	84	2
680958.970	5239967.880	969.510	1	1	69	2
680959.180	5239967.590	969.670	1	1	88	3
680959.350	5239967.380	969.620	1	1	76	2
680959.760	5239966.790	970.510	1	2	21	3
680959.520	5239967.160	969.580	2	2	62	2
680959.680	5239966.940	969.580	1	1	79	2
680959.850	5239966.720	969.560	1	1	78	2
680960.050	5239966.460	969.640	1	1	105	3
680960.240	5239966.210	969.640	1	1	54	2
680960.420	5239965.970	969.690	1	1	97	3
680965.890	5239957.490	990.110	1	2	38	5
680960.600	5239965.730	969.670	2	2	10	3
680966.830	5239956.050	993.160	1	2	38	5
680966.010	5239957.340	989.980	2	2	16	5
680966.960	5239955.890	993.010	1	1	46	5
680961.070	5239965.130	969.530	1	1	58	2
680967.500	5239955.140	993.770	1	1	81	5
680968.110	5239954.220	995.510	1	2	31	5
680961.440	5239964.650	969.520	2	2	12	2
680961.640	5239964.370	969.660	1	1	97	3
680968.080	5239954.360	994.060	1	1	42	5
680966.190	5239957.350	986.070	1	2	28	5
680961.960	5239963.970	969.510	2	2	26	2
680967.750	5239954.960	991.520	1	1	66	5
680968.320	5239954.110	993.130	1	1	57	5
680968.440	5239953.960	992.900	1	2	25	5
680968.050	5239954.570	991.380	2	2	26	5
680968.130	5239954.490	991.010	1	2	44	5
680962.660	5239963.040	969.520	2	2	14	3
680968.290	5239954.280	991.010	1	2	50	5
680962.800	5239962.860	969.410	2	2	13	2
680968.370	5239954.200	990.650	1	1	49	5
680967.710	5239955.270	987.390	1	2	35	5
680963.180	5239962.370	969.490	2	2	19	3
680968.320	5239954.350	989.170	1	2	7	5
680963.310	5239962.210	969.320	2	2	66	3
680968.490	5239954.130	989.190	1	1	68	5
680968.710	5239953.840	989.370	1	1	70	5
680968.810	5239953.720	989.070	1	1	41	5
680969.360	5239952.890	990.610	1	2	8	5
680968.870	5239953.670	988.640	2	2	53	5
680968.960	5239953.580	988.340	1	1	42	5
680968.990	5239953.570	987.790	1	2	26	5
680964.180	5239961.110	968.610	2	2	29	2
680964.340	5239960.890	968.600	1	1	92	2
680968.450	5239954.500	984.320	1	2	26	5
680964.500	5239960.700	968.520	2	2	45	2
680968.560	5239954.370	984.090	1	2	27	5
680964.630	5239960.540	968.360	2	2	19	2
680964.800	5239960.320	968.280	1	1	83	2
680971.140	5239950.410	993.080	1	2	7	5
680964.940	5239960.150	968.160	2	2	56	2
680971.650	5239949.640	994.430	1	2	41	5
680971.250	5239950.290	992.780	2	2	21	5
680971.760	5239949.530	994.230	1	3	30	5
680971.360	5239950.140	992.630	2	3	15	5
680970.790	5239951.040	990.340	3	3	9	5
680972.080	5239949.070	994.840	1	4	14	5
680971.500	5239949.970	992.510	2	4	12	5
680970.890	5239950.930	990.050	3	4	8	5
680968.340	5239954.940	979.780	4	4	13	5
680972.190	5239948.930	994.670	1	2	23	5
680971.930	5239949.340	993.620	2	2	46	5
680972.350	5239948.720	994.610	1	2	46	5
680971.930	5239949.380	992.910	2	2	20	5
680972.220	5239948.970	993.400	1	1	69	5
680972.330	5239948.850	993.170	1	2	17	5
680971.740	5239949.770	990.800	2	2	32	5
680972.390	5239948.790	992.730	1	2	69	5
680971.850	5239949.640	990.550	2	2	20	5
680972.690	5239948.370	993.300	1	1	71	5
680972.810	5239948.210	993.170	1	3	10	5
680972.560	5239948.600	992.150	2	3	47	5
680972.210	5239949.160	990.710	3	3	14	5
680972.680	5239948.460	991.960	1	2	67	5
680972.410	5239948.880	990.880	2	2	29	5
680972.810	5239948.300	991.780	1	2	35	5
680972.540	5239948.740	990.670	2	2	21	5
680972.620	5239948.650	990.310	1	1	31	5
680972.730	5239948.520	990.090	1	3	26	5
680972.460	5239948.950	988.990	2	3	18	5
680972.160	5239949.410	987.800	3	3	18	5
680972.870	5239948.340	989.970	1	2	22	5
680972.540	5239948.860	988.620	2	2	26	5
680972.440	5239949.060	987.550	1	1	37	5
680972.380	5239949.190	986.660	1	3	9	5
680972.150	5239949.570	985.690	2	3	37	5
680971.480	5239950.610	982.960	3	3	24	5
680973.260	5239947.850	989.600	1	2	26	5
680973.080	5239948.140	988.850	2	2	31	5
680973.540	5239947.460	990.030	1	1	83	5
680973.710	5239947.240	990.030	1	2	10	5
680973.320	5239947.850	988.410	2	2	16	5
680973.290	5239947.950	987.630	1	1	43	5
680973.390	5239947.820	987.350	1	3	14	5
680972.890	5239948.620	985.260	2	3	40	5
680971.710	5239950.490	980.360	3	3	8	5
680973.540	5239947.630	987.290	1	1	62	5
680973.740	5239947.360	987.470	1	1	55	5
680973.980	5239947.030	987.770	1	1	59	5
680973.190	5239948.320	983.790	1	1	44	5
680973.370	5239948.080	983.810	1	1	58	5
680973.520	5239947.890	983.740	1	2	42	5
680973.110	5239948.540	982.040	2	2	15	5
680973.510	5239947.950	983.000	1	1	71	5
680973.690	5239947.710	983.060	1	3	34	5
680973.310	5239948.320	981.450	2	3	12	5
680969.810	5239953.850	966.810	3	3	11	3
680973.820	5239947.550	982.900	1	1	40	5
680973.900	5239947.470	982.580	1	2	19	5
680973.440	5239948.190	980.660	2	2	33	5
680974.040	5239947.300	982.440	1	2	21	5
680973.590	5239948.010	980.550	2	2	30	5
680973.720	5239947.850	980.340	1	2	44	5
680970.450	5239953.010	966.600	2	2	22	2
680975.160	5239945.620	985.740	1	3	10	5
680973.870	5239947.660	980.300	2	3	17	5
680973.620	5239948.040	979.270	3	3	23	5
680975.660	5239944.860	987.140	1	1	47	5
680975.570	5239945.050	986.090	1	2	32	5
680973.880	5239947.730	978.930	2	2	8	5
680975.880	5239944.600	986.710	1	1	50	5
680975.980	5239944.490	986.470	1	1	47	5
680975.970	5239944.550	985.660	1	1	40	5
680976.040	5239944.480	985.280	1	1	26	5
680975.960	5239944.660	984.220	1	1	49	5
680976.040	5239944.580	983.830	1	1	53	5
680976.130	5239944.490	983.490	1	1	44	5
680976.110	5239944.560	982.750	1	1	61	5
680976.150	5239944.540	982.240	1	2	56	5
680975.770	5239945.150	980.580	2	2	14	5
680976.260	5239944.410	981.970	1	2	16	5
680975.640	5239945.390	979.310	2	2	49	5
680976.510	5239944.050	982.310	1	1	45	5
680976.680	5239943.830	982.360	1	1	66	5
680976.830	5239943.650	982.230	1	1	58	5
680977.230	5239943.060	983.240	1	3	17	5
680976.850	5239943.670	981.590	2	3	14	5
680976.520	5239944.180	980.210	3	3	11	5
680977.040	5239943.410	981.730	1	1	69	5
680977.160	5239943.250	981.610	1	1	50	5
680977.300	5239943.080	981.450	1	2	26	5
680976.790	5239943.890	979.230	2	2	29	5
680976.970	5239943.660	979.250	1	1	93	5
680977.120	5239943.460	979.220	1	1	52	5
680977.250	5239943.300	979.040	1	1	50	5
680977.330	5239943.220	978.670	1	2	37	5
680976.980	5239943.770	977.150	2	2	13	5
680977.060	5239943.700	976.750	1	2	12	5
680976.750	5239944.190	975.400	2	2	29	5
680977.190	5239943.540	976.630	1	1	56	5
680977.310	5239943.390	976.400	1	1	54	5
680977.490	5239943.160	976.400	1	1	67	5
680977.390	5239943.360	975.290	1	1	33	5
680977.380	5239943.430	974.440	1	1	56	4
680977.530	5239943.240	974.420	1	1	55	4
680978.340	5239941.990	977.260	1	2	10	5
680977.690	5239943.030	974.380	2	2	48	4
680977.810	5239942.880	974.210	1	1	48	4
680977.920	5239942.750	973.930	1	1	41	4
680978.050	5239942.590	973.780	1	2	47	4
680977.460	5239943.540	971.130	2	2	9	4
680978.190	5239942.420	973.620	1	1	57	4
680978.310	5239942.270	973.400	1	1	27	4
680978.640	5239941.800	974.120	1	2	39	4
680978.350	5239942.260	972.840	2	2	13	4
680979.000	5239941.260	975.060	1	2	28	5
680978.610	5239941.890	973.290	2	2	16	4
680979.120	5239941.130	974.820	1	2	11	5
680978.780	5239941.660	973.330	2	2	34	4
680978.870	5239941.570	972.940	1	1	28	4
680978.840	5239941.670	972.050	1	1	41	4
680979.020	5239941.420	972.140	1	1	44	4
680979.940	5239940.010	975.450	1	2	8	5
680979.270	5239941.090	972.430	2	2	35	4
680980.090	5239939.820	975.390	1	1	37	5
680980.080	5239939.880	974.640	1	1	38	5
680980.200	5239939.740	974.440	1	1	28	5
680979.850	5239940.330	972.100	1	2	10	4
680979.700	5239940.570	971.430	2	2	22	4
680980.800	5239938.860	975.610	1	3	10	5
680980.340	5239939.610	973.490	2	3	19	4
680980.140	5239939.930	972.580	3	3	17	4
680980.460	5239939.450	973.360	1	1	38	4
680981.100	5239938.490	975.440	1	1	26	5
680981.010	5239938.670	974.300	1	1	26	5
680981.120	5239938.550	974.060	1	2	15	5
680980.490	5239939.570	971.180	2	2	12	4
680981.280	5239938.340	974.050	1	1	29	5
680981.480	5239938.070	974.200	1	1	35	5
680981.400	5239938.250	973.020	1	1	32	4
680981.530	5239938.090	972.910	1	1	35	4
680981.520	5239938.160	972.030	1	1	46	4
680981.730	5239937.870	972.280	1	1	53	4
680981.950	5239937.560	972.550	1	1	34	4
680981.840	5239937.780	971.300	1	2	29	4
680981.570	5239938.210	970.080	2	2	19	4
680982.080	5239937.450	971.600	1	1	36	4
680981.990	5239937.640	970.410	1	1	53	4
680982.180	5239937.380	970.530	1	1	35	4
680982.180	5239937.430	969.720	1	1	35	4
680982.350	5239937.210	969.760	1	1	42	4
680982.390	5239937.200	969.200	1	2	25	4
680982.180	5239937.540	968.210	2	2	22	4
680982.550	5239936.990	969.160	1	1	37	4
680982.690	5239936.810	969.020	1	3	35	4
680982.440	5239937.210	967.860	2	3	22	4
680981.510	5239938.710	963.530	3	3	16	2
680982.830	5239936.650	968.850	1	1	65	4
680983.030	5239936.370	969.050	1	1	46	4
680983.560	5239935.570	970.710	1	2	17	4
680983.040	5239936.410	968.270	2	2	37	4
680983.140	5239936.290	967.970	1	1	52	4
680983.560	5239935.660	969.220	1	2	15	4
680983.410	5239935.900	968.500	2	2	39	4
680983.340	5239936.070	967.410	1	2	59	4
680982.420	5239937.550	963.090	2	2	13	2
680983.560	5239935.760	967.650	1	1	41	4
680984.000	5239935.110	968.860	1	2	32	4
680983.700	5239935.590	967.460	2	2	11	4
680983.810	5239935.460	967.250	1	1	60	4
680983.960	5239935.280	967.090	1	1	42	4
680984.170	5239934.990	967.320	1	1	33	4
680984.190	5239934.990	966.680	1	1	111	4
680984.320	5239934.830	966.550	1	1	34	4
680984.620	5239934.410	967.110	1	1	53	4
680984.780	5239934.200	967.040	1	4	40	4
680984.650	5239934.410	966.420	2	4	43	4
680984.210	5239935.120	964.340	3	4	11	3
680983.850	5239935.710	962.610	4	4	22	2
680984.890	5239934.070	966.820	1	2	71	4
680984.010	5239935.500	962.600	2	2	15	2
680985.150	5239933.700	967.250	1	1	77	4
680985.280	5239933.550	967.070	1	3	35	4
680985.060	5239933.900	966.040	2	3	52	4
680984.340	5239935.060	962.580	3	3	8	2
680985.220	5239933.680	966.020	1	2	51	4
680984.470	5239934.910	962.400	2	2	19	2
680985.520	5239933.250	966.700	1	2	28	4
680985.330	5239933.570	965.750	2	2	45	4
680985.620	5239933.150	966.310	1	2	41	4
680985.470	5239933.390	965.610	2	2	36	4
680985.800	5239932.900	966.390	1	1	30	4
680986.000	5239932.630	966.530	1	1	87	4
680986.250	5239932.280	966.910	1	1	61	4
680986.390	5239932.110	966.810	1	2	58	4
680986.220	5239932.380	965.990	2	2	47	4
680986.360	5239932.200	965.900	1	1	53	4
680986.440	5239932.120	965.490	1	1	76	4
680986.600	5239931.910	965.430	1	1	60	4
680986.810	5239931.620	965.650	1	1	100	4
680987.020	5239931.330	965.860	1	1	59	4
680987.250	5239931.030	966.110	1	1	27	4
680987.420	5239930.790	966.190	1	1	75	4
680987.540	5239930.640	966.020	1	3	35	4
680987.260	5239931.110	964.610	2	3	33	3
680986.710	5239932.000	961.910	3	3	22	2
680987.770	5239930.320	966.330	1	2	40	4
680986.870	5239931.800	961.860	2	2	30	2
680987.980	5239930.050	966.480	1	2	51	4
680987.420	5239930.950	963.740	2	2	10	3
680988.180	5239929.760	966.640	1	2	40	4
680987.220	5239931.330	961.880	2	2	20	2
680988.360	5239929.530	966.740	1	2	37	4
680988.150	5239929.870	965.720	2	2	68	4
680988.190	5239929.860	965.040	1	2	83	4
680987.500	5239930.980	961.630	2	2	10	2
680988.330	5239929.670	964.950	1	2	108	4
680987.680	5239930.740	961.700	2	2	11	3
680988.630	5239929.250	965.600	1	2	14	4
680988.420	5239929.580	964.590	2	2	59	4
680988.510	5239929.490	964.240	1	2	57	3
680987.960	5239930.390	961.500	2	2	36	2
680988.980	5239928.780	965.710	1	2	50	4
680988.660	5239929.300	964.130	2	2	31	3
680989.060	5239928.710	965.220	1	1	78	4
680989.210	5239928.500	965.220	1	2	89	4
680988.450	5239929.750	961.400	2	2	11	2
680989.580	5239927.970	966.190	1	2	46	4
680989.320	5239928.380	964.930	2	2	43	4
680989.730	5239927.770	966.130	1	2	72	4
680989.520	5239928.120	965.080	2	2	24	4
680989.690	5239927.880	965.130	1	1	82	4
680989.800	5239927.760	964.890	1	2	92	4
680989.080	5239928.940	961.250	2	2	10	2
680989.910	5239927.630	964.580	1	1	59	4
680990.060	5239927.430	964.490	1	1	126	4
680990.250	5239927.180	964.600	1	2	63	4
680989.610	5239928.230	961.370	2	2	11	2
680990.400	5239927.000	964.490	1	1	67	4
680990.570	5239926.770	964.560	1	1	105	4
680990.630	5239926.720	964.050	1	2	32	3
680990.110	5239927.570	961.400	2	2	52	2
680990.750	5239926.580	963.830	1	2	15	3
680990.290	5239927.340	961.480	2	2	76	2
680990.730	5239926.670	962.860	1	2	73	3
680990.450	5239927.120	961.440	2	2	33	2
680990.870	5239926.490	962.740	1	1	68	3
680991.120	5239926.140	963.140	1	2	35	3
680990.790	5239926.680	961.470	2	2	30	2
680991.080	5239926.250	962.110	1	2	42	3
680990.940	5239926.490	961.380	2	2	44	2
680991.420	5239925.760	962.970	1	2	20	3
680991.220	5239926.090	961.940	2	2	46	3
680991.350	5239925.920	961.840	1	1	53	3
680991.420	5239925.850	961.360	1	1	103	2
680991.590	5239925.640	961.330	1	1	65	2
680991.810	5239925.340	961.570	1	1	54	2
680992.290	5239924.590	963.270	1	2	19	3
680991.990	5239925.090	961.700	2	2	20	2
680992.850	5239923.740	965.210	1	3	7	4
680992.660	5239924.050	964.250	2	3	20	3
680992.430	5239924.420	963.060	3	3	16	3
680992.890	5239923.720	964.620	1	1	30	3
680992.940	5239923.690	964.060	1	1	29	3
680993.060	5239923.550	963.860	1	1	28	3
680993.140	5239923.470	963.400	1	1	38	3
680993.350	5239923.180	963.600	1	2	19	3
680993.230	5239923.380	962.940	2	2	29	3
680993.290	5239923.340	962.450	1	1	36	3
680996.880	5239917.470	980.380	1	1	49	5
680996.980	5239917.360	980.130	1	2	11	5
680993.460	5239923.170	961.590	2	2	43	2
680993.570	5239923.040	961.320	1	1	66	2
680993.710	5239922.860	961.270	1	1	83	2
680993.880	5239922.640	961.210	1	1	70	2
680998.240	5239915.500	983.410	1	2	10	5
680994.100	5239922.340	961.460	2	2	62	3
680998.390	5239915.300	983.380	1	2	24	5
680994.210	5239922.210	961.220	2	2	23	2
680999.000	5239914.340	985.780	1	2	16	5
680994.370	5239922.000	961.190	2	2	59	2
680999.130	5239914.190	985.620	1	2	22	5
680994.580	5239921.710	961.410	2	2	23	3
680994.740	5239921.490	961.460	1	1	69	3
680994.900	5239921.300	961.410	1	1	81	3
680999.490	5239913.750	985.060	1	2	8	5
680999.200	5239914.230	983.530	2	2	42	5
680999.340	5239914.060	983.380	1	2	13	5
680995.200	5239920.910	961.220	2	2	57	2
680999.000	5239914.660	980.760	1	3	9	5
680995.560	5239920.370	962.260	2	3	32	3
680995.350	5239920.720	961.130	3	3	39	2
680999.540	5239913.840	982.740	1	1	54	5
680995.800	5239920.090	961.800	1	1	67	3
680999.780	5239913.550	982.400	1	3	9	5
680996.070	5239919.700	962.390	2	3	14	3
680995.830	5239920.100	961.080	3	3	51	2
680932.980	5239999.700	998.630	1	1	32	5
680932.850	5239999.930	997.650	1	1	22	5
680932.980	5239999.760	997.560	1	1	32	5
680933.190	5239999.490	997.600	1	1	34	5
680933.230	5239999.460	997.190	1	1	28	5
680933.440	5239999.180	997.260	1	1	29	5
680933.230	5239999.530	996.060	1	1	25	5
680933.410	5239999.300	996.040	1	1	36	5
680933.420	5239999.320	995.490	1	1	23	5
680933.350	5239999.460	994.730	1	1	36	5
680933.470	5239999.310	994.590	1	1	36	5
680933.780	5239998.870	994.980	1	1	33	5
680933.740	5239998.980	994.250	1	1	37	5
